
Date,Time,Level,Host Name,Category,Program,Messages
2026-05-12,16:28:24,Info,192.168.1.53,local0,BirdMic,[SCHED] [SLEEP] Deep sleep disabled (ENABLE_DEEP_SLEEP=0); would have slept 44232 sec. Continuing.
2026-05-12,16:28:13,Warning,192.168.1.53,local0,BirdMic,[AP] [RB] drop #1 (ring buffer full)
2026-05-12,16:28:12,Info,192.168.1.53,local0,BirdMic,[MAIN] Health: up=8s heap=71196/67892 net=sta rssi=-64 stream=none drops=0 i2serr=0
2026-05-12,16:28:12,Info,192.168.1.53,local0,BirdMic,[SS] RTSP server started on :8554
2026-05-12,16:28:12,Info,192.168.1.53,local0,BirdMic,[MAIN] Normal services started; audio stream available on :81/stream
2026-05-12,16:28:12,Info,192.168.1.53,local0,BirdMic,"[SS] RTSP server task created (core 0, prio 5)"
2026-05-12,16:28:12,Info,192.168.1.53,local0,BirdMic,"[SS] Stream server task created (core 0, prio 5)"
2026-05-12,16:28:12,Info,192.168.1.53,local0,BirdMic,"[AP] [HPF] updated: disabled, fc=100 Hz (a_q15=32342)"
2026-05-12,16:28:12,Info,192.168.1.53,local0,BirdMic,[AP] [AP] profile=quality_48k sample_rate=48000 convert_shift=11
2026-05-12,16:28:12,Info,192.168.1.53,local0,BirdMic,"[AP] [HPF] disabled, fc=100 Hz, R=0.986995 (a_q15=32342)"
2026-05-12,16:28:12,Info,192.168.1.53,local0,BirdMic,"[AP] [RB] created 98304 bytes, producer task started"
2026-05-12,16:28:12,Info,192.168.1.53,local0,BirdMic,"[AP] [I2S] init ok: 48000 Hz (quality_48k), 32-bit, mono, WS=25, SCK=33, SD=32"
2026-05-12,16:28:12,Info,192.168.1.53,local0,BirdMic,[MAIN] [MODE] Deep sleep disabled (ENABLE_DEEP_SLEEP=0); staying awake despite night.
2026-05-12,16:28:12,Info,192.168.1.53,local0,BirdMic,[MAIN] [MODE] Night after NTP; scheduling deep sleep until next dawn (1778661936)
2026-05-12,16:28:12,Info,192.168.1.53,local0,BirdMic,"[SCHED] [SCHED] Recomputed dawn/dusk. today: 1778575622/1778546831, tomorrow: 1778661936/1778633316"
2026-05-12,16:28:12,Info,192.168.1.53,local0,BirdMic,[SCHED] [NTP] Sync ok: 1778617692
2026-05-12,16:28:09,Info,192.168.1.53,local0,BirdMic,[SCHED] [NTP] Sync starting...
2026-05-12,16:28:09,Info,192.168.1.53,local0,BirdMic,[OTA] OtaManager initialised
2026-05-12,16:28:09,Info,192.168.1.53,local0,BirdMic,[MAIN] HTTP control server started on :80
2026-05-12,16:28:09,Info,192.168.1.53,local0,BirdMic,[HC] Registered /api/* routes
2026-05-12,16:28:09,Info,192.168.1.53,local0,BirdMic,[NET] STA connected: IP=192.168.1.53 RSSI=-64
2026-05-12,16:27:59,Info,192.168.1.53,local0,BirdMic,[SS] RTSP request: GET_PARAMETER CSeq=9
2026-05-12,16:27:40,Info,192.168.1.53,local0,BirdMic,[MAIN] Health: up=2223s heap=66980/45736 net=sta rssi=-55 stream=rtsp drops=37360 i2serr=0
2026-05-12,16:27:31,Warning,192.168.1.53,local0,BirdMic,[AP] [RB] drop #37359 (ring buffer full)
2026-05-12,16:27:23,Info,192.168.1.53,local0,BirdMic,[SS] RTSP request: GET_PARAMETER CSeq=8
2026-05-12,16:27:01,Warning,192.168.1.53,local0,BirdMic,[AP] [RB] drop #37147 (ring buffer full)
2026-05-12,16:27:01,Info,192.168.1.53,local0,BirdMic,[NET] setup AP stopped after successful STA connection
2026-05-12,16:27:01,Info,192.168.1.53,local0,BirdMic,[RT] wifi_tx_power_dbm applied: 13 (enum=52)
2026-05-12,16:26:53,Info,192.168.1.53,local0,BirdMic,[SS] RTSP request: GET_PARAMETER CSeq=7
2026-05-12,16:26:40,Info,192.168.1.53,local0,BirdMic,[MAIN] Health: up=2163s heap=62600/45736 net=sta rssi=-55 stream=rtsp drops=36906 i2serr=0
2026-05-12,16:26:28,Warning,192.168.1.53,local0,BirdMic,[AP] [RB] drop #36653 (ring buffer full)
2026-05-12,16:26:23,Info,192.168.1.53,local0,BirdMic,[SS] RTSP request: GET_PARAMETER CSeq=6
2026-05-12,16:25:57,Warning,192.168.1.53,local0,BirdMic,[AP] [RB] drop #36466 (ring buffer full)
2026-05-12,16:25:53,Info,192.168.1.53,local0,BirdMic,[SS] RTSP request: GET_PARAMETER CSeq=5
2026-05-12,16:25:39,Info,192.168.1.53,local0,BirdMic,[MAIN] Health: up=2103s heap=69220/45736 net=sta rssi=-57 stream=rtsp drops=36390 i2serr=0
2026-05-12,16:25:23,Info,192.168.1.53,local0,BirdMic,[SS] RTSP PLAY: client=192.168.1.43 session=529016258
2026-05-12,16:25:23,Info,192.168.1.53,local0,BirdMic,[SS] RTSP: drained 98304 stale bytes before PLAY
2026-05-12,16:25:23,Info,192.168.1.53,local0,BirdMic,[SS] RTSP request: PLAY CSeq=4
2026-05-12,16:25:23,Info,192.168.1.53,local0,BirdMic,[SS] RTSP SETUP Transport: RTP/AVP/TCP;unicast;interleaved=0-1
2026-05-12,16:25:23,Info,192.168.1.53,local0,BirdMic,[SS] RTSP request: SETUP CSeq=3
2026-05-12,16:25:23,Info,192.168.1.53,local0,BirdMic,[SS] RTSP request: DESCRIBE CSeq=2
2026-05-12,16:25:23,Info,192.168.1.53,local0,BirdMic,[SS] RTSP request: OPTIONS CSeq=1
2026-05-12,16:25:23,Info,192.168.1.53,local0,BirdMic,[SS] RTSP client connected: 192.168.1.43
2026-05-12,16:25:16,Warning,192.168.1.53,local0,BirdMic,[AP] [RB] drop #35822 (ring buffer full)
2026-05-12,16:25:01,Info,192.168.1.53,local0,BirdMic,[NET] setup AP will stop in 120000 ms
2026-05-12,16:25:01,Info,192.168.1.53,local0,BirdMic,[NET] STA connected: SSID='Antenne 5G-COVID' IP=192.168.1.53 RSSI=-55
2026-05-12,16:21:49,Info,192.168.1.53,local0,BirdMic,[SS] RTSP request: GET_PARAMETER CSeq=26
2026-05-12,16:21:46,Warning,192.168.1.53,local0,BirdMic,[AP] [RB] drop #26614 (ring buffer full)
2026-05-12,16:21:40,Info,192.168.1.53,local0,BirdMic,[MAIN] Health: up=1863s heap=68324/45736 net=sta rssi=-50 stream=rtsp drops=26440 i2serr=0
2026-05-12,16:21:19,Info,192.168.1.53,local0,BirdMic,[SS] RTSP request: GET_PARAMETER CSeq=25
2026-05-12,16:21:16,Warning,192.168.1.53,local0,BirdMic,[AP] [RB] drop #26295 (ring buffer full)
2026-05-12,16:20:49,Info,192.168.1.53,local0,BirdMic,[SS] RTSP request: GET_PARAMETER CSeq=24
2026-05-12,16:20:39,Info,192.168.1.53,local0,BirdMic,[MAIN] Health: up=1803s heap=76676/45736 net=sta rssi=-54 stream=rtsp drops=26174 i2serr=0
2026-05-12,16:20:31,Warning,192.168.1.53,local0,BirdMic,[AP] [RB] drop #26047 (ring buffer full)
2026-05-12,16:20:20,Info,192.168.1.53,local0,BirdMic,[SS] RTSP request: GET_PARAMETER CSeq=23
2026-05-12,16:19:57,Warning,192.168.1.53,local0,BirdMic,[AP] [RB] drop #25956 (ring buffer full)
2026-05-12,16:19:48,Info,192.168.1.53,local0,BirdMic,[SS] RTSP request: GET_PARAMETER CSeq=22
2026-05-12,16:19:39,Info,192.168.1.53,local0,BirdMic,[MAIN] Health: up=1743s heap=65432/45736 net=sta rssi=-53 stream=rtsp drops=25819 i2serr=0
2026-05-12,16:19:26,Warning,192.168.1.53,local0,BirdMic,[AP] [RB] drop #25662 (ring buffer full)
2026-05-12,16:19:18,Info,192.168.1.53,local0,BirdMic,[SS] RTSP request: GET_PARAMETER CSeq=21
2026-05-12,16:18:50,Warning,192.168.1.53,local0,BirdMic,[AP] [RB] drop #25362 (ring buffer full)
2026-05-12,16:18:48,Info,192.168.1.53,local0,BirdMic,[SS] RTSP request: GET_PARAMETER CSeq=20
2026-05-12,16:18:39,Info,192.168.1.53,local0,BirdMic,[MAIN] Health: up=1683s heap=68612/45736 net=sta rssi=-52 stream=rtsp drops=25343 i2serr=0
2026-05-12,16:18:18,Info,192.168.1.53,local0,BirdMic,[SS] RTSP request: GET_PARAMETER CSeq=19
2026-05-12,16:18:13,Warning,192.168.1.53,local0,BirdMic,[AP] [RB] drop #25048 (ring buffer full)
2026-05-12,16:17:48,Info,192.168.1.53,local0,BirdMic,[SS] RTSP request: GET_PARAMETER CSeq=18
2026-05-12,16:17:43,Warning,192.168.1.53,local0,BirdMic,[AP] [RB] drop #24777 (ring buffer full)
2026-05-12,16:17:39,Info,192.168.1.53,local0,BirdMic,[MAIN] Health: up=1623s heap=72540/45736 net=sta rssi=-53 stream=rtsp drops=24776 i2serr=0
2026-05-12,16:17:19,Info,192.168.1.53,local0,BirdMic,[SS] RTSP request: GET_PARAMETER CSeq=17
2026-05-12,16:17:07,Warning,192.168.1.53,local0,BirdMic,[AP] [RB] drop #24519 (ring buffer full)
2026-05-12,16:16:48,Info,192.168.1.53,local0,BirdMic,[SS] RTSP request: GET_PARAMETER CSeq=16
2026-05-12,16:16:39,Info,192.168.1.53,local0,BirdMic,[MAIN] Health: up=1563s heap=71792/45736 net=sta rssi=-51 stream=rtsp drops=24210 i2serr=0
2026-05-12,16:16:37,Warning,192.168.1.53,local0,BirdMic,[AP] [RB] drop #24091 (ring buffer full)
2026-05-12,16:16:18,Info,192.168.1.53,local0,BirdMic,[SS] RTSP request: GET_PARAMETER CSeq=15
2026-05-12,16:15:56,Warning,192.168.1.53,local0,BirdMic,[AP] [RB] drop #23816 (ring buffer full)
2026-05-12,16:15:48,Info,192.168.1.53,local0,BirdMic,[SS] RTSP request: GET_PARAMETER CSeq=14
2026-05-12,16:15:39,Info,192.168.1.53,local0,BirdMic,[MAIN] Health: up=1503s heap=67104/45800 net=sta rssi=-49 stream=rtsp drops=23815 i2serr=0
2026-05-12,16:15:22,Warning,192.168.1.53,local0,BirdMic,[AP] [RB] drop #23746 (ring buffer full)
2026-05-12,16:15:18,Info,192.168.1.53,local0,BirdMic,[SS] RTSP request: GET_PARAMETER CSeq=13
2026-05-12,16:14:48,Info,192.168.1.53,local0,BirdMic,[SS] RTSP request: GET_PARAMETER CSeq=12
2026-05-12,16:14:39,Info,192.168.1.53,local0,BirdMic,[MAIN] Health: up=1443s heap=76680/45800 net=sta rssi=-52 stream=rtsp drops=23478 i2serr=0
2026-05-12,16:14:35,Warning,192.168.1.53,local0,BirdMic,[AP] [RB] drop #23403 (ring buffer full)
2026-05-12,16:14:18,Info,192.168.1.53,local0,BirdMic,[SS] RTSP request: GET_PARAMETER CSeq=11
2026-05-12,16:14:03,Warning,192.168.1.53,local0,BirdMic,[AP] [RB] drop #23295 (ring buffer full)
2026-05-12,16:13:48,Info,192.168.1.53,local0,BirdMic,[SS] RTSP request: GET_PARAMETER CSeq=10
2026-05-12,16:13:39,Info,192.168.1.53,local0,BirdMic,[MAIN] Health: up=1383s heap=74760/45832 net=sta rssi=-51 stream=rtsp drops=23026 i2serr=0
2026-05-12,16:13:30,Warning,192.168.1.53,local0,BirdMic,[AP] [RB] drop #22917 (ring buffer full)
2026-05-12,16:13:21,Info,192.168.1.53,local0,BirdMic,[SS] RTSP request: GET_PARAMETER CSeq=9
2026-05-12,16:12:55,Warning,192.168.1.53,local0,BirdMic,[AP] [RB] drop #22734 (ring buffer full)
2026-05-12,16:12:48,Info,192.168.1.53,local0,BirdMic,[SS] RTSP request: GET_PARAMETER CSeq=8
2026-05-12,16:12:39,Info,192.168.1.53,local0,BirdMic,[MAIN] Health: up=1323s heap=76676/45832 net=sta rssi=-55 stream=rtsp drops=22640 i2serr=0
2026-05-12,16:12:24,Warning,192.168.1.53,local0,BirdMic,[AP] [RB] drop #22500 (ring buffer full)
2026-05-12,16:12:21,Info,192.168.1.53,local0,BirdMic,[NET] setup AP stopped after successful STA connection
2026-05-12,16:12:21,Info,192.168.1.53,local0,BirdMic,[RT] wifi_tx_power_dbm applied: 13 (enum=52)
2026-05-12,16:12:17,Info,192.168.1.53,local0,BirdMic,[SS] RTSP request: GET_PARAMETER CSeq=7
2026-05-12,16:11:53,Warning,192.168.1.53,local0,BirdMic,[AP] [RB] drop #22125 (ring buffer full)
2026-05-12,16:11:47,Info,192.168.1.53,local0,BirdMic,[SS] RTSP request: GET_PARAMETER CSeq=6
2026-05-12,16:11:40,Info,192.168.1.53,local0,BirdMic,[MAIN] Health: up=1263s heap=63008/45936 net=sta rssi=-54 stream=rtsp drops=21981 i2serr=0
2026-05-12,16:11:23,Warning,192.168.1.53,local0,BirdMic,[AP] [RB] drop #21847 (ring buffer full)
2026-05-12,16:11:17,Info,192.168.1.53,local0,BirdMic,[SS] RTSP request: GET_PARAMETER CSeq=5
2026-05-12,16:10:47,Info,192.168.1.53,local0,BirdMic,[SS] RTSP PLAY: client=192.168.1.43 session=131574715
2026-05-12,16:10:47,Info,192.168.1.53,local0,BirdMic,[SS] RTSP: drained 100352 stale bytes before PLAY
2026-05-12,16:10:47,Info,192.168.1.53,local0,BirdMic,[SS] RTSP request: PLAY CSeq=4
2026-05-12,16:10:47,Info,192.168.1.53,local0,BirdMic,[SS] RTSP SETUP Transport: RTP/AVP/TCP;unicast;interleaved=0-1
2026-05-12,16:10:47,Info,192.168.1.53,local0,BirdMic,[SS] RTSP request: SETUP CSeq=3
2026-05-12,16:10:47,Info,192.168.1.53,local0,BirdMic,[SS] RTSP request: DESCRIBE CSeq=2
2026-05-12,16:10:47,Info,192.168.1.53,local0,BirdMic,[SS] RTSP request: OPTIONS CSeq=1
2026-05-12,16:10:47,Info,192.168.1.53,local0,BirdMic,[SS] RTSP client connected: 192.168.1.43
2026-05-12,16:10:40,Info,192.168.1.53,local0,BirdMic,[MAIN] Health: up=1203s heap=76336/45948 net=sta rssi=-60 stream=none drops=21362 i2serr=0
2026-05-12,16:10:21,Warning,192.168.1.53,local0,BirdMic,[AP] [RB] drop #20751 (ring buffer full)
2026-05-12,16:10:21,Info,192.168.1.53,local0,BirdMic,[NET] setup AP will stop in 120000 ms
2026-05-12,16:10:21,Info,192.168.1.53,local0,BirdMic,[NET] STA connected: SSID='Antenne 5G-COVID' IP=192.168.1.53 RSSI=-52
2026-05-12,16:09:39,Info,192.168.1.53,local0,BirdMic,[MAIN] Health: up=1143s heap=76668/45948 net=sta rssi=-71 stream=none drops=18550 i2serr=0
2026-05-12,16:09:26,Warning,192.168.1.53,local0,BirdMic,[AP] [RB] drop #17938 (ring buffer full)
2026-05-12,16:08:57,Info,192.168.1.53,local0,BirdMic,[NET] setup AP will stop in 120000 ms
2026-05-12,16:08:57,Info,192.168.1.53,local0,BirdMic,[NET] STA connected: SSID='Antenne 5G-COVID' IP=192.168.1.53 RSSI=-71
2026-05-12,16:08:10,Info,192.168.1.53,local0,BirdMic,[SS] RTSP request: GET_PARAMETER CSeq=5
2026-05-12,16:07:47,Warning,192.168.1.53,local0,BirdMic,[AP] [RB] drop #15117 (ring buffer full)
2026-05-12,16:07:40,Info,192.168.1.53,local0,BirdMic,[SS] RTSP PLAY: client=192.168.1.43 session=449420459
2026-05-12,16:07:40,Info,192.168.1.53,local0,BirdMic,[SS] RTSP: drained 98304 stale bytes before PLAY
2026-05-12,16:07:40,Info,192.168.1.53,local0,BirdMic,[SS] RTSP request: PLAY CSeq=4
2026-05-12,16:07:40,Info,192.168.1.53,local0,BirdMic,[SS] RTSP SETUP Transport: RTP/AVP/TCP;unicast;interleaved=0-1
2026-05-12,16:07:40,Info,192.168.1.53,local0,BirdMic,[SS] RTSP request: SETUP CSeq=3
2026-05-12,16:07:39,Info,192.168.1.53,local0,BirdMic,[MAIN] Health: up=1023s heap=69000/45948 net=sta rssi=-58 stream=rtsp drops=15070 i2serr=0
2026-05-12,16:07:39,Info,192.168.1.53,local0,BirdMic,[SS] RTSP request: DESCRIBE CSeq=2
2026-05-12,16:07:39,Info,192.168.1.53,local0,BirdMic,[SS] RTSP request: OPTIONS CSeq=1
2026-05-12,16:07:39,Info,192.168.1.53,local0,BirdMic,[SS] RTSP client connected: 192.168.1.43
2026-05-12,16:07:38,Info,192.168.1.53,local0,BirdMic,[NET] setup AP will stop in 120000 ms
2026-05-12,16:07:38,Info,192.168.1.53,local0,BirdMic,[NET] STA connected: SSID='Antenne 5G-COVID' IP=192.168.1.53 RSSI=-59
2026-05-12,16:05:17,Warning,192.168.1.53,local0,BirdMic,[AP] [RB] drop #8413 (ring buffer full)
2026-05-12,16:05:01,Info,192.168.1.53,local0,BirdMic,[SS] RTSP request: GET_PARAMETER CSeq=5
2026-05-12,16:04:39,Info,192.168.1.53,local0,BirdMic,[MAIN] Health: up=843s heap=71696/45948 net=sta rssi=-55 stream=rtsp drops=8412 i2serr=0
2026-05-12,16:04:34,Warning,192.168.1.53,local0,BirdMic,[AP] [RB] drop #8407 (ring buffer full)
2026-05-12,16:04:31,Info,192.168.1.53,local0,BirdMic,[SS] RTSP PLAY: client=192.168.1.43 session=204116282
2026-05-12,16:04:31,Info,192.168.1.53,local0,BirdMic,[SS] RTSP: drained 98304 stale bytes before PLAY
2026-05-12,16:04:31,Info,192.168.1.53,local0,BirdMic,[SS] RTSP request: PLAY CSeq=4
2026-05-12,16:04:31,Info,192.168.1.53,local0,BirdMic,[SS] RTSP SETUP Transport: RTP/AVP/TCP;unicast;interleaved=0-1
2026-05-12,16:04:31,Info,192.168.1.53,local0,BirdMic,[SS] RTSP request: SETUP CSeq=3
2026-05-12,16:04:31,Info,192.168.1.53,local0,BirdMic,[SS] RTSP request: DESCRIBE CSeq=2
2026-05-12,16:04:31,Info,192.168.1.53,local0,BirdMic,[SS] RTSP request: OPTIONS CSeq=1
2026-05-12,16:04:31,Info,192.168.1.53,local0,BirdMic,[SS] RTSP client connected: 192.168.1.43
2026-05-12,16:04:13,Info,192.168.1.53,local0,BirdMic,[NET] setup AP will stop in 120000 ms
2026-05-12,16:04:13,Info,192.168.1.53,local0,BirdMic,[NET] STA connected: SSID='Antenne 5G-COVID' IP=192.168.1.53 RSSI=-54
2026-05-12,16:03:39,Info,192.168.1.53,local0,BirdMic,[MAIN] Health: up=783s heap=76760/45948 net=sta rssi=-72 stream=none drops=6000 i2serr=0
2026-05-12,16:03:33,Warning,192.168.1.53,local0,BirdMic,[AP] [RB] drop #5693 (ring buffer full)
2026-05-12,16:03:29,Info,192.168.1.53,local0,BirdMic,[NET] setup AP will stop in 120000 ms
2026-05-12,16:03:29,Info,192.168.1.53,local0,BirdMic,[NET] STA connected: SSID='Antenne 5G-COVID' IP=192.168.1.53 RSSI=-71
2026-05-12,16:02:59,Info,192.168.1.53,local0,BirdMic,[NET] STA reconnect scheduled
2026-05-12,16:02:59,Info,192.168.1.53,local0,BirdMic,[NET] saved Wi-Fi credentials for SSID='Antenne 5G-COVID'
2026-05-12,16:02:40,Info,192.168.1.53,local0,BirdMic,[SS] RTSP request: GET_PARAMETER CSeq=25
2026-05-12,16:02:40,Info,192.168.1.53,local0,BirdMic,[MAIN] Health: up=723s heap=64168/45948 net=sta rssi=-65 stream=rtsp drops=4141 i2serr=0
2026-05-12,16:02:33,Warning,192.168.1.53,local0,BirdMic,[AP] [RB] drop #3915 (ring buffer full)
2026-05-12,16:02:09,Info,192.168.1.53,local0,BirdMic,[SS] RTSP request: GET_PARAMETER CSeq=24
2026-05-12,16:01:39,Info,192.168.1.53,local0,BirdMic,[SS] RTSP request: GET_PARAMETER CSeq=23
2026-05-12,16:01:39,Info,192.168.1.53,local0,BirdMic,[MAIN] Health: up=663s heap=75836/46572 net=sta rssi=-60 stream=rtsp drops=3914 i2serr=0
2026-05-12,16:01:28,Warning,192.168.1.53,local0,BirdMic,[AP] [RB] drop #3838 (ring buffer full)
2026-05-12,16:01:09,Info,192.168.1.53,local0,BirdMic,[SS] RTSP request: GET_PARAMETER CSeq=22
2026-05-12,16:00:50,Warning,192.168.1.53,local0,BirdMic,[AP] [RB] drop #3828 (ring buffer full)
2026-05-12,16:00:39,Info,192.168.1.53,local0,BirdMic,[SS] RTSP request: GET_PARAMETER CSeq=21
2026-05-12,16:00:39,Info,192.168.1.53,local0,BirdMic,[MAIN] Health: up=603s heap=73132/46572 net=sta rssi=-59 stream=rtsp drops=3827 i2serr=0
2026-05-12,16:00:15,Warning,192.168.1.53,local0,BirdMic,[AP] [RB] drop #3788 (ring buffer full)
2026-05-12,16:00:09,Info,192.168.1.53,local0,BirdMic,[SS] RTSP request: GET_PARAMETER CSeq=20
2026-05-12,15:59:39,Info,192.168.1.53,local0,BirdMic,[SS] RTSP request: GET_PARAMETER CSeq=19
2026-05-12,15:59:39,Info,192.168.1.53,local0,BirdMic,[MAIN] Health: up=543s heap=67656/46572 net=sta rssi=-57 stream=rtsp drops=3787 i2serr=0
2026-05-12,15:59:09,Info,192.168.1.53,local0,BirdMic,[SS] RTSP request: GET_PARAMETER CSeq=18
2026-05-12,15:58:39,Info,192.168.1.53,local0,BirdMic,[SS] RTSP request: GET_PARAMETER CSeq=17
2026-05-12,15:58:39,Info,192.168.1.53,local0,BirdMic,[MAIN] Health: up=483s heap=72636/46716 net=sta rssi=-54 stream=rtsp drops=3787 i2serr=0
2026-05-12,15:58:09,Info,192.168.1.53,local0,BirdMic,[SS] RTSP request: GET_PARAMETER CSeq=16
2026-05-12,15:57:57,Warning,192.168.1.53,local0,BirdMic,[AP] [RB] drop #3725 (ring buffer full)
2026-05-12,15:57:39,Info,192.168.1.53,local0,BirdMic,[SS] RTSP request: GET_PARAMETER CSeq=15
2026-05-12,15:57:39,Info,192.168.1.53,local0,BirdMic,[MAIN] Health: up=423s heap=68952/46716 net=sta rssi=-58 stream=rtsp drops=3724 i2serr=0
2026-05-12,15:57:09,Info,192.168.1.53,local0,BirdMic,[SS] RTSP request: GET_PARAMETER CSeq=14
2026-05-12,15:56:39,Info,192.168.1.53,local0,BirdMic,[SS] RTSP request: GET_PARAMETER CSeq=13
2026-05-12,15:56:39,Info,192.168.1.53,local0,BirdMic,[MAIN] Health: up=363s heap=80052/46716 net=sta rssi=-57 stream=rtsp drops=3724 i2serr=0
2026-05-12,15:56:09,Info,192.168.1.53,local0,BirdMic,[SS] RTSP request: GET_PARAMETER CSeq=12
2026-05-12,15:55:39,Info,192.168.1.53,local0,BirdMic,[SS] RTSP request: GET_PARAMETER CSeq=11
2026-05-12,15:55:39,Info,192.168.1.53,local0,BirdMic,[MAIN] Health: up=303s heap=81508/46880 net=sta rssi=-56 stream=rtsp drops=3724 i2serr=0
2026-05-12,15:55:09,Info,192.168.1.53,local0,BirdMic,[SS] RTSP request: GET_PARAMETER CSeq=10
2026-05-12,15:54:44,Warning,192.168.1.53,local0,BirdMic,[AP] [RB] drop #3693 (ring buffer full)
2026-05-12,15:54:39,Info,192.168.1.53,local0,BirdMic,[SS] RTSP request: GET_PARAMETER CSeq=9
2026-05-12,15:54:39,Info,192.168.1.53,local0,BirdMic,[MAIN] Health: up=243s heap=76012/46880 net=sta rssi=-56 stream=rtsp drops=3692 i2serr=0
2026-05-12,15:54:09,Info,192.168.1.53,local0,BirdMic,[SS] RTSP request: GET_PARAMETER CSeq=8
2026-05-12,15:53:39,Info,192.168.1.53,local0,BirdMic,[SS] RTSP request: GET_PARAMETER CSeq=7
2026-05-12,15:53:39,Info,192.168.1.53,local0,BirdMic,[MAIN] Health: up=183s heap=78012/46976 net=sta rssi=-59 stream=rtsp drops=3692 i2serr=0
2026-05-12,15:53:09,Info,192.168.1.53,local0,BirdMic,[SS] RTSP request: GET_PARAMETER CSeq=6
2026-05-12,15:53:05,Warning,192.168.1.53,local0,BirdMic,[AP] [RB] drop #3667 (ring buffer full)
2026-05-12,15:52:39,Info,192.168.1.53,local0,BirdMic,[SS] RTSP request: GET_PARAMETER CSeq=5
2026-05-12,15:52:39,Info,192.168.1.53,local0,BirdMic,[MAIN] Health: up=123s heap=79804/47920 net=sta rssi=-58 stream=rtsp drops=3666 i2serr=0
2026-05-12,15:52:09,Info,192.168.1.53,local0,BirdMic,[SS] RTSP PLAY: client=192.168.1.43 session=879307506
2026-05-12,15:52:09,Info,192.168.1.53,local0,BirdMic,[SS] RTSP: drained 98304 stale bytes before PLAY
2026-05-12,15:52:09,Info,192.168.1.53,local0,BirdMic,[SS] RTSP request: PLAY CSeq=4
2026-05-12,15:52:09,Info,192.168.1.53,local0,BirdMic,[SS] RTSP SETUP Transport: RTP/AVP/TCP;unicast;interleaved=0-1
2026-05-12,15:52:09,Info,192.168.1.53,local0,BirdMic,[SS] RTSP request: SETUP CSeq=3
2026-05-12,15:52:09,Info,192.168.1.53,local0,BirdMic,[SS] RTSP request: DESCRIBE CSeq=2
2026-05-12,15:52:09,Info,192.168.1.53,local0,BirdMic,[SS] RTSP request: OPTIONS CSeq=1
2026-05-12,15:52:09,Info,192.168.1.53,local0,BirdMic,[SS] RTSP client connected: 192.168.1.43
2026-05-12,15:51:43,Warning,192.168.1.53,local0,BirdMic,[AP] [RB] drop #2452 (ring buffer full)
2026-05-12,15:51:39,Info,192.168.1.53,local0,BirdMic,[MAIN] Health: up=63s heap=83640/55708 net=sta rssi=-57 stream=none drops=2251 i2serr=0
2026-05-12,15:51:02,Info,192.168.1.53,local0,BirdMic,[SS] RTSP PLAY: client=192.168.1.43 session=841234518
2026-05-12,15:51:02,Info,192.168.1.53,local0,BirdMic,[SS] RTSP: drained 98304 stale bytes before PLAY
2026-05-12,15:51:02,Info,192.168.1.53,local0,BirdMic,[SS] RTSP request: PLAY CSeq=4
2026-05-12,15:51:02,Info,192.168.1.53,local0,BirdMic,[SS] RTSP SETUP Transport: RTP/AVP/TCP;unicast;interleaved=0-1
2026-05-12,15:51:02,Info,192.168.1.53,local0,BirdMic,[SS] RTSP request: SETUP CSeq=3
2026-05-12,15:51:02,Info,192.168.1.53,local0,BirdMic,[SS] RTSP request: DESCRIBE CSeq=2
2026-05-12,15:51:02,Info,192.168.1.53,local0,BirdMic,[SS] RTSP request: OPTIONS CSeq=1
2026-05-12,15:51:02,Info,192.168.1.53,local0,BirdMic,[SS] RTSP client connected: 192.168.1.43
2026-05-12,15:50:56,Info,192.168.1.53,local0,BirdMic,[SCHED] [SLEEP] Deep sleep disabled (ENABLE_DEEP_SLEEP=0); would have slept 46480 sec. Continuing.
2026-05-12,15:50:40,Warning,192.168.1.53,local0,BirdMic,[AP] [RB] drop #1 (ring buffer full)
2026-05-12,15:50:39,Info,192.168.1.53,local0,BirdMic,[MAIN] Health: up=3s heap=80500/78596 net=sta rssi=-65 stream=none drops=0 i2serr=0
2026-05-12,15:50:39,Info,192.168.1.53,local0,BirdMic,[MAIN] Normal services started; audio stream available on :81/stream
2026-05-12,15:50:39,Info,192.168.1.53,local0,BirdMic,[SS] RTSP server started on :8554
2026-05-12,15:50:39,Info,192.168.1.53,local0,BirdMic,"[SS] RTSP server task created (core 0, prio 5)"
2026-05-12,15:50:39,Info,192.168.1.53,local0,BirdMic,"[SS] Stream server task created (core 0, prio 5)"
2026-05-12,15:50:39,Info,192.168.1.53,local0,BirdMic,"[AP] [HPF] updated: disabled, fc=100 Hz (a_q15=32342)"
2026-05-12,15:50:39,Info,192.168.1.53,local0,BirdMic,[AP] [AP] profile=quality_48k sample_rate=48000 convert_shift=11
2026-05-12,15:50:39,Info,192.168.1.53,local0,BirdMic,"[AP] [HPF] disabled, fc=100 Hz, R=0.986995 (a_q15=32342)"
2026-05-12,15:50:39,Info,192.168.1.53,local0,BirdMic,"[AP] [RB] created 98304 bytes, producer task started"
2026-05-12,15:50:39,Info,192.168.1.53,local0,BirdMic,"[AP] [I2S] init ok: 48000 Hz (quality_48k), 32-bit, mono, WS=25, SCK=33, SD=32"
2026-05-12,15:50:39,Info,192.168.1.53,local0,BirdMic,[MAIN] [MODE] Deep sleep disabled (ENABLE_DEEP_SLEEP=0); staying awake despite night.
